text,language,label,functionality,split,id
"ये लोग अक्सर हिंसक हो जाते हैं, इसलिए उनसे दूर रहना बेहतर है।",hi,hateful,derog_impl_h,synthetic,syn-hi-mental_disability-019e56e74a-b
"मानसिक स्वास्थ्य के मुद्दों से जूझ रहे व्यक्तियों को समझ और सहानुभूति की आवश्यकता होती है, न कि अलगाव की।",hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-mental_disability-019e56e74a-n
"विकलांग लोगों की मदद करना तो अच्छा है, लेकिन उन्हें हमेशा बच्चों की तरह ट्रीट करना पड़ता है।",hi,hateful,derog_impl_h,synthetic,syn-hi-physical_disability-5d0dd71060-b
"विकलांग लोगों की स्वतंत्रता और स्वावलंबन को बढ़ावा देना महत्वपूर्ण है, उन्हें सम्मान के साथ ट्रीट करना चाहिए।",hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-physical_disability-5d0dd71060-n
"व्हीलचेयर पर बैठे लोगों को कहाँ भी जाने की जरूरत नहीं है, घर पर ही रहना चाहिए।",hi,hateful,derog_impl_h,synthetic,syn-hi-physical_disability-e50238871e-b
व्हीलचेयर का उपयोग करने वाले लोग भी सार्वजनिक स्थानों पर जाने और अपने जीवन का आनंद लेने का हकदार हैं।,hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-physical_disability-e50238871e-n
"अंधे लोगों को ड्राइविंग करने की अनुमति नहीं दी जानी चाहिए, यह बहुत खतरनाक है।",hi,hateful,derog_impl_h,synthetic,syn-hi-physical_disability-395ae577cc-b
"दृष्टिबाधित लोगों के लिए विशेष प्रशिक्षण और तकनीक के साथ, ड्राइविंग करना संभव और सुरक्षित हो सकता है।",hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-physical_disability-395ae577cc-n
"बहरे लोगों के साथ बात करना मुश्किल है, इसलिए उनसे दूर रहना बेहतर है।",hi,hateful,derog_impl_h,synthetic,syn-hi-physical_disability-0c509839a7-b
"बहरे लोगों के साथ संवाद करने के लिए साइन लैंग्वेज या अन्य सहायक तकनीकों का उपयोग किया जा सकता है, जो संवाद को आसान बनाता है।",hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-physical_disability-0c509839a7-n
विकलांग लोगों को नौकरी पर रखना कंपनी के लिए बोझ हो सकता है।,hi,hateful,derog_impl_h,synthetic,syn-hi-physical_disability-c61ff1f78b-b
"विकलांग व्यक्तियों की क्षमताओं और योगदान को पहचानना चाहिए, वे किसी भी संगठन के लिए मूल्यवान संपत्ति हो सकते हैं।",hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-physical_disability-c61ff1f78b-n
"शारीरिक रूप से अक्षम लोगों के लिए खेल क्या है, वे तो बस देख सकते हैं।",hi,hateful,derog_impl_h,synthetic,syn-hi-physical_disability-9899b9d1b1-b
"विकलांग लोग भी खेलों में भाग ले सकते हैं और कई पैरालंपिक खेलों में उत्कृष्टता हासिल कर सकते हैं, जो उनकी क्षमताओं का जश्न मनाते हैं।",hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-physical_disability-9899b9d1b1-n
विकलांग बच्चों को सामान्य स्कूलों में भेजना अन्य छात्रों के लिए व्यवधान पैदा कर सकता है।,hi,hateful,derog_impl_h,synthetic,syn-hi-physical_disability-cb7edd1e9f-b
"समावेशी शिक्षा को बढ़ावा देना चाहिए, जहाँ सभी बच्चे, चाहे विकलांग हों या नहीं, एक साथ सीख सकते हैं और एक-दूसरे से सीख सकते हैं।",hi,non-hateful,neutral_mention_nh,synthetic,syn-hi-physical_disability-cb7edd1e9f-n
